Form	Pronunciation
Entgegen	ʔɛnt.ˈɡeː.ɡən
entgegenkommend	ʔɛnt.ˈɡeː.ɡən.kɔ.mənt
Entgegenkommens	ʔɛnt.ˈɡeː.ɡən.kɔ.məns
entgegennehmend	ʔɛnt.ˈɡeː.ɡən.neː.mənt
entgegenwirken	ʔɛnt.ˈɡeː.ɡən.vɪɐ.kən
enthalten	ʔɛnt.ˈhal.tən
enthaltenen	ʔɛnt.ˈhal.tə.nən
enthebend	ʔɛnt.ˈheː.bənt
enthielt	ʔɛnt.ˈhiːlt
Enthusiasmus	ʔɛn.tuː.ˈzjas.mʊs
Enthusiast	ʔɛn.tuː.ˈzjast
Enthusiasten	ʔɛn.tuː.ˈzjas.tən
enthusiastisch	ʔɛn.tuː.ˈzjas.tɪʃ
entideologisiere	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziː.ʁə
entideologisieren	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziː.ʁən
entideologisierend	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziː.ʁənt
entideologisierest	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziː.ʁəst
entideologisieret	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziː.ʁət
entideologisierst	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐst
entideologisiert	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐt
entideologisierte	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐ.tə
entideologisierten	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐ.tən
entideologisiertest	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐ.təst
entideologisiertet	ʔɛnt.ʔiː.deː.oː.loː.ɡiː.ˈziːɐ.tət
entkommen	ʔɛnt.ˈkɔ.mən
entkommend	ʔɛnt.ˈkɔ.mənt
Entkommens	ʔɛnt.ˈkɔ.məns
entkommt	ʔɛnt.ˈkɔmt
entlang	ʔɛnt.ˈlaŋ
Entlang	ʔɛnt.ˈlaŋ
entlarvt	ʔɛnt.ˈlaʁft
entlassen	ʔɛnt.ˈla.sən
entleibend	ʔɛnt.ˈlaɪ̯.bənt
entlocken	ʔɛnt.ˈlɔ.kən
entlohnen	ʔɛnt.ˈloː.nən
entmachtet	ʔɛnt.ˈmax.tət
entmutigen	ʔɛnt.ˈmuː.tɪ.ɡən
entnationalisieren	ʔɛnt.na.t͡sjoː.na.liː.ˈziː.ʁən
entnehmend	ʔɛnt.ˈneː.mənt
entnommen	ʔɛnt.ˈnɔ.mən
Entomologe	ʔɛn.toː.moː.ˈloː.ɡə
Entomologen	ʔɛn.toː.moː.ˈloː.ɡən
Entomologie	ʔɛn.toː.moː.loː.ˈɡiː
entpolitisieren	ʔɛnt.po.li.ti.ˈziː.ʁən
Entree	ʔã.ˈtʁeː
Entropie	ʔɛn.tʁoː.ˈpiː
entscheiden	ʔɛnt.ˈʃaɪ̯.dən
entscheidend	ʔɛnt.ˈʃaɪ̯.dənt
entscheidende	ʔɛnt.ˈʃaɪ̯.dən.də
Entscheidendem	ʔɛnt.ˈʃaɪ̯.dən.dəm
entscheidenden	ʔɛnt.ˈʃaɪ̯.dən.dən
entscheidet	ʔɛnt.ˈʃaɪ̯.dət
Entscheidung	ʔɛnt.ˈʃaɪ̯.dʊŋ
Entscheidungen	ʔɛnt.ˈʃaɪ̯.dʊ.ŋən
entschied	ʔɛnt.ˈʃiːt
entschieden	ʔɛnt.ˈʃiː.dən
entschloss	ʔɛnt.ˈʃlɔs
Entschuldigung	ʔɛnt.ˈʃʊl.dɪ.ɡʊŋ
entschwebend	ʔɛnt.ˈʃveː.bənt
entsetzlich	ʔɛnt.ˈzɛt͡s.lɪç
entsetzt	ʔɛnt.ˈzɛt͡st
entspannt	ʔɛnt.ˈʃpant
entspannter	ʔɛnt.ˈʃpan.tɐ
Entspannung	ʔɛnt.ˈʃpa.nʊŋ
entsprach	ʔɛn.ˈt͡spʁaːx
entsprachen	ʔɛnt.ˈʃpʁaː.xən
entsprechen	ʔɛnt.ˈʃpʁɛ.çən
entsprechend	ʔɛnt.ˈʃpʁɛ.çənt
Entsprechend	ʔɛnt.ˈʃpʁɛ.çənt
entsprechende	ʔɛnt.ˈʃpʁɛ.çən.də
entsprechenden	ʔɛnt.ˈʃpʁɛ.çən.dən
entsprechender	ˈʔɛnt.spʁɛ.çən.dɐ
entspricht	ʔɛnt.ˈʃpʁɪçt
entspringen	ʔɛnt.ˈʃpʁɪŋ.ən
entspringt	ʔɛnt.ˈʃpʁɪŋt
entstammen	ʔɛnt.ˈʃta.mən
entstammt	ʔɛnt.ˈʃtamt
entstand	ʔɛnt.ˈʃtant
entstanden	ʔɛnt.ˈʃtan.dən
Entstanden	ʔɛnt.ˈʃtan.dən
entstandende	ʔɛnt.ˈʃtan.dən.də
entstandene	ʔɛnt.ˈʃtan.də.nə
entstandenen	ʔɛnt.ˈʃtan.də.nən
entstaubend	ʔɛnt.ˈʃtaʊ̯.bənt
entstehen	ʔɛnt.ˈʃteː.ən
Entstehen	ʔɛnt.ˈʃteː.ən
entstehende	ʔɛnt.ˈʃteː.ən.də
entstehenden	ʔɛnt.ˈʃteː.ən.dən
entsteht	ʔɛnt.ˈʃteːt
Entstehung	ʔɛnt.ˈʃteː.ʊŋ
Entstehungen	ʔɛnt.ˈʃteː.ʊ.ŋən
entstellt	ʔɛnt.ˈʃtɛlt
entwarf	ʔɛnt.ˈvaɐf
entweder	ˈʔɛnt.veː.dɐ
Entweihung	ʔɛnt.ˈvaɪ̯.ʊŋ
Entweihungen	ʔɛnt.ˈvaɪ̯.ʊ.ŋən
entwickeln	ʔɛnt.ˈvɪ.kəln
entwickelt	ʔɛnt.ˈvɪ.kəlt
Entwickelt	ʔɛnt.ˈvɪ.kəlt
entwickelte	ʔɛnt.ˈvɪ.kəl.tə
entwickelten	ʔɛnt.ˈvɪ.kəl.tən
Entwickler	ʔɛnt.ˈvɪk.lɐ
Entwicklung	ʔɛnt.ˈvɪk.lʊŋ
Entwicklungen	ʔɛnt.ˈvɪk.lʊ.ŋən
Entwicklungsminister	ʔɛnt.ˈvɪk.lʊŋs.miː.nɪs.tɐ
Entwicklungsministerin	ʔɛnt.ˈvɪk.lʊŋs.miː.nɪs.tɐ.ʁɪn
Entwicklungsministerium	ʔɛnt.ˈvɪk.lʊŋs.miː.nɪs.teː.ʁɪ.ʊm
Entwicklungspfade	ʔɛnt.ˈvɪk.lʊŋʃ.p͡faː.də
Entwicklungspolitik	ʔɛnt.ˈvɪk.lʊŋs.poː.liː.tɪk
entwidmend	ʔɛnt.ˈvɪt.mənt
entwirren	ʔɛnt.ˈvɪ.ʁən
entworfen	ʔɛnt.ˈvɔɐ.fən
Entwurf	ʔɛnt.ˈvʊɐf
Entziehung	ʔɛnt.ˈt͡siː.ʊŋ
Entziehungen	ʔɛnt.ˈt͡siː.ʊ.ŋən
entzifferbar	ʔɛnt.ˈt͡sɪ.fɐ.baːɐ
entzogen	ʔɛnt.ˈt͡soː.ɡən
entzweien	ʔɛnt.ˈt͡svaɪ̯.ən
Entzweiung	ʔɛnt.ˈt͡svaɪ̯.ʊŋ
Entzweiungen	ʔɛnt.ˈt͡svaɪ̯.ʊ.ŋən
Enveloppe	ʔɛn.və.ˈlɔ.pə
Enzensberger	ˈʔɛn.t͡səns.bɛɐ.ɡɐ
Enzio	ˈʔɛn.t͡siː.joː
Enzykliken	ʔɛn.ˈt͡syː.kliː.kən
Enzym	ʔɛn.ˈt͡syːm
Enzyme	ʔɛn.ˈt͡syː.mə
Enzymen	ʔɛn.ˈt͡syː.mən
Enzyms	ʔɛn.ˈt͡syːms
Eochaill	ʔˈeː.joː.çaɪ̯l
Ephraim	ʔˈɛf.ʁaː.iːm
Epigramm	ʔeː.pɪ.ˈɡʁam
Epikur	ʔeː.piː.ˈkʊɐ
Epikurs	ʔeː.piː.ˈkʊɐs
Epilog	ʔeː.piː.ˈloːk
episch	ˈʔeː.pɪʃ
Episode	ʔeː.piː.ˈsoː.də
Epistaxis	ʔeː.piːs.ˈtak.sɪs
Epitheton	ʔeː.piː.ˈteː.toːn
Epoche	ʔeː.ˈpɔ.xə
Epochen	ʔeː.ˈpɔ.çən
Epos	ˈʔeː.pɔs
Eppstein	ˈʔɛp.staɪ̯n
er	ˈʔeːɐ
Er	ˈʔeːɐ
erarbeitet	ʔɛɐ.ˈaʁ.baɪ̯.tət
erat	ˈʔeː.ʁaːt
Erbakans	ˈʔɛɐ.ba.kans
Erbamt	ˈʔɛɐp.ʔamt
Erbarmens	ʔɛɐ.ˈbaɐ.məns
erbarmenswert	ʔɛɐ.ˈbaɐ.məns.veːɐt
erbarmte	ʔɛɐ.ˈbaʁm.tə
erbauen	ʔɛɐ.ˈbaʊ̯.ən
erbaut	ʔɛɐ.ˈbaʊ̯t
erbaute	ʔɛɐ.ˈbaʊ̯.tə
Erbauung	ʔɛɐ.ˈbaʊ̯ʔʊŋ
Erbauungen	ʔɛɐ.ˈbaʊ̯.ʊ.ŋən
Erbe	ˈʔɛɐ.bə
Erben	ˈʔɛɐ.bən
Erbform	ˈʔɛɐp.fɔɐm
erbitterten	ʔɛɐ.ˈbɪ.tɐ.tən
Erbpacht	ˈʔɛɐ.paxt
Erbsen	ˈʔɛɐp.zən
Erbwort	ˈʔɛɐp.vɔɐt
Erdaltertums	ˈʔeːɐt.ʔal.tɐ.tuːms
Erdbeben	ˈʔeːɐt.beː.bən
Erdbebens	ˈʔeːɐt.beː.bəns
Erdbeere	ˈʔeːɐt.beː.ʁə
Erde	ˈʔeːɐ.də
erden	ˈʔeːɐ.dən
Erden	ˈʔɛɐ.dən
Erdgas	ˈʔeːɐt.ɡaːs
Erdgeschichte	ˈʔɛɐt.ɡə.ʃɪç.tə
Erdkruste	ˈʔɛɐt.kʁʊs.tə
Erdkunde	ˈʔɛɐt.kʊn.də
Erdnussflips	ˈʔeːɐt.nʊs.flɪps
Erdreich	ˈʔɛɐt.ʁaɪ̯ç
Erdschattens	ˈʔɛɐt.ʃa.təns
erdulden	ʔɛɐ.ˈdʊl.dən
Ereignis	ʔɛɐ.ˈʔaɪ̯.ɡnɪs
Ereignisse	ʔɛɐ.ˈʔaɪ̯.ɡnɪ.sə
Ereignissen	ʔɛɐ.ˈʔaɪ̯.ɡnɪ.sən
ererbend	ʔɛɐ.ˈʔɛɐ.bənt
erfahren	ʔɛɐ.ˈfaː.ʁən
Erfahrung	ˈʔɛɐ.faː.ʁʊŋ
Erfahrungen	ˈʔɛɐ.faː.ʁʊ.ŋən
Erfahrungsaustausch	ʔɛɐ.ˈfaː.ʁʊŋs.ʔaʊ̯s.taʊ̯ʃ
erfand	ʔɛɐ.ˈfant
erfassen	ʔɛɐ.ˈfa.sən
erfasst	ʔɛɐ.ˈfast
Erfassung	ʔɛɐ.ˈfa.sʊŋ
Erfinder	ˈʔɛɐ.fɪn.dɐ
Erfindung	ʔɛɐ.ˈfɪn.dʊŋ
Erfindungen	ʔɛɐ.ˈfɪn.dʊ.ŋən
Erfolg	ˈʔɛɐ.fɔlk
Erfolge	ˈʔɛɐ.fɔl.ɡə
erfolgen	ʔɛɐ.ˈfɔl.ɡən
Erfolgen	ʔɛɐ.ˈfɔl.ɡən
erfolglos	ʔɛɐ.ˈfɔlk.loːs
erfolgreich	ʔɛɐ.ˈfɔlk.ʁaɪ̯ç
erfolgreiche	ʔɛɐ.ˈfɔlk.ʁaɪ̯.çə
erfolgreichen	ʔɛɐ.ˈfɔlk.ʁaɪ̯.çən
erfolgreicher	ʔɛɐ.ˈfɔlk.ʁaɪ̯.çɐ
erfolgreichste	ʔɛɐ.ˈfɔlk.ʁaɪ̯çs.tə
erfolgreichsten	ʔɛɐ.ˈfɔlk.ʁaɪ̯çs.tən
Erfolgsaussichten	ʔɛɐ.ˈfɔlks.ʔaʊ̯s.zɪç.tən
Erfolgserlebnis	ʔɛɐ.ˈfɔlks.ʔɛɐ.leːp.nɪs
Erfolgsserie	ʔɛɐ.ˈfɔlks.zeː.ʁiː.ə
erfolgt	ʔɛɐ.ˈfɔlkt
erfolgte	ʔɛɐ.ˈfɔlk.tə
erfolgten	ʔɛɐ.ˈfɔlk.tən
erfordere	ʔɛɐ.ˈfɔʁ.dɐ.ʁə
erforderlich	ʔɛɐ.ˈfɔɐ.dɐ.lɪç
erfordern	ʔɛɐ.ˈfoːɐ.dɐn
erfordert	ʔɛɐ.ˈfɔɐ.dɐt
erforscht	ʔɛɐ.ˈfɔɐʃt
Erforschung	ʔɛɐ.ˈfɔɐ.ʃʊŋ
erfreut	ʔɛɐ.ˈfʁɔʏ̯t
erfuhr	ʔɛɐ.ˈfuːɐ
erfunden	ʔɛɐ.ˈfʊn.dən
ergab	ʔɛɐ.ˈɡaːp
ergaben	ʔɛɐ.ˈɡaː.bən
ergeben	ʔɛɐ.ˈɡeː.bən
ergebend	ʔɛɐ.ˈɡeː.bənt
Ergebenheit	ʔɛɐ.ˈɡeː.bən.haɪ̯t
Ergebnis	ʔɛɐ.ˈɡeːp.nɪs
Ergebnisse	ʔɛɐ.ˈɡeːp.nɪ.sə
Ergebnissen	ʔɛɐ.ˈɡeːp.nɪ.sən
ergebt	ʔɛɐ.ˈɡɛpt
ergehen	ʔɛɐ.ˈɡeː.ən
ergibt	ʔɛɐ.ˈɡɪpt
erglimmend	ʔɛɐ.ˈɡlɪ.mənt
Ergometern	ʔɛɐ.ɡoː.ˈmeː.tɐn
ergreif	ʔɛɐ.ˈɡʁaɪ̯f
ergrimmend	ʔɛɐ.ˈɡʁɪ.mənt
erhaben	ʔɛɐ.ˈhaː.bən
Erhabenheit	ʔɛɐ.ˈhaː.bən.haɪ̯t
Erhabenheiten	ʔɛɐ.ˈhaː.bən.haɪ̯.tən
erhalten	ʔɛɐ.ˈhal.tən
Erhalten	ʔɛɐ.ˈhal.tən
erhaltene	ʔɛɐ.ˈhal.tə.nə
erhaltenen	ʔɛɐ.ˈhal.tə.nən
erhaltenswert	ʔɛɐ.ˈhal.təns.veːɐt
Erhaltung	ʔɛɐ.ˈhal.tʊŋ
Erhard	ˈʔɛɐ.haɐt
erheben	ʔɛɐ.ˈheː.bən
erhebend	ʔɛɐ.ˈheː.bənt
erheblich	ʔɛɐ.ˈheːp.lɪç
erhebliche	ʔɛɐ.ˈheːp.lɪ.çə
erheblichen	ʔɛɐ.ˈheːp.lɪ.çən
erhebt	ʔɛɐ.ˈheːpt
Erhebung	ʔɛɐ.ˈheː.bʊŋ
erhellt	ʔɛɐ.ˈhɛlt
erhielt	ʔɛɐ.ˈhiːlt
Erhielt	ʔɛɐ.ˈhiːlt
erhielten	ʔɛɐ.ˈhiːl.tən
erhob	ʔɛɐ.ˈhoːp
erhoben	ʔɛɐ.ˈhoː.bən
erhoffte	ʔɛɐ.ˈhɔf.tə
erholen	ʔɛɐ.ˈhoː.lən
erholt	ʔɛɐ.ˈhoːlt
Eric	ˈʔeː.ʁɪk
Erich	ˈʔeː.ʁɪç
Erics	ˈʔeː.ʁɪks
Erik	ˈʔeː.ʁɪk
erinnern	ʔɛɐ.ˈʔɪ.nɐn
erinnerst	ʔɛɐ.ˈʔɪ.nɐst
erinnert	ʔɛɐ.ˈʔɪ.nɐt
erinnerte	ʔɛɐ.ˈʔɪ.nɐ.tə
Erinnerung	ʔɛɐ.ˈʔɪn.ə.ʁʊŋ
Erinnerungen	ʔɛɐ.ˈʔɪ.nɐ.ʁʊ.ŋən
erkannt	ʔɛɐ.ˈkant
Erkannt	ʔɛɐ.ˈkant
erkannte	ʔɛɐ.ˈkan.tə
erkennbar	ʔɛɐ.ˈkɛn.baːɐ
erkennen	ʔɛɐ.ˈkɛ.nən
erkennt	ʔɛɐ.ˈkɛnt
Erkenntnis	ʔɛɐ.ˈkɛnt.nɪs
Erkenntnisse	ʔɛɐ.ˈkɛnt.nɪ.sə
Erkenntnissen	ʔɛɐ.ˈkɛnt.nɪ.sən
Erkenntnistheorie	ʔɛɐ.ˈkɛnt.nɪs.teː.oː.ʁiː
Erkenschwick	ˈʔɛɐ.kən.ʃvɪk
erklimmend	ʔɛɐ.ˈklɪ.mənt
erkrankte	ʔɛɐ.ˈkʁaŋk.tə
erkrankter	ʔɛɐ.ˈkʁaŋk.tɐ
Erkrankung	ʔɛɐ.ˈkʁaŋ.kʊŋ
Erkrankungen	ʔɛɐ.ˈkʁaŋ.kʊ.ŋən
erlag	ʔɛɐ.ˈlaːk
Erlangen	ˈʔɛɐ.la.ŋən
erlangen	ʔɛɐ.ˈlaŋ.ən
erlangt	ʔɛɐ.ˈlaŋt
erlangte	ʔɛɐ.ˈlaŋ.tə
erlangten	ʔɛɐ.ˈlaŋ.ɡtən
Erlass	ʔɛɐ.ˈlas
erlassen	ʔɛɐ.ˈla.sən
erlauben	ʔɛɐ.ˈlaʊ̯.bən
Erlaubnis	ʔɛɐ.ˈlaʊ̯p.nɪs
erlaubt	ʔɛɐ.ˈlaʊ̯pt
erlaubte	ʔɛɐ.ˈlaʊ̯p.tə
erlaubten	ʔɛɐ.ˈlaʊ̯p.tən
erleben	ʔɛɐ.ˈleː.bən
erlebt	ʔɛɐ.ˈleːpt
erlebte	ʔɛɐ.ˈleːp.tə
erlebten	ʔɛɐ.ˈleːp.tən
erledigen	ʔɛɐ.ˈleː.dɪ.ɡən
erleichtern	ʔɛɐ.ˈlaɪ̯ç.tɐn
erleichtert	ʔɛɐ.ˈlaɪ̯ç.tɐt
Erleichterung	ʔɛɐ.ˈlaɪ̯ç.tɐ.ʁʊŋ
erleiden	ʔɛɐ.ˈlaɪ̯.dən
erlernt	ʔɛɐ.ˈlɛʁnt
erlernte	ʔɛɐ.ˈlɛʁn.tə
erlisch	ʔɛɐ.ˈlɪʃ
erlitt	ʔɛɐ.lɪt
erlitten	ʔɛɐ.ˈlɪ.tən
erlosch	ʔɛɐ.ˈlɔʃ
ermahnt	ʔɛɐ.ˈmaːnt
ermitteln	ʔɛɐ.ˈmɪ.təln
ermittelt	ʔɛɐ.ˈmɪ.tɛlt
ermordet	ʔɛɐ.ˈmɔʁ.dət
Ermordung	ʔɛɐ.ˈmɔɐ.dʊŋ
ernannt	ʔɛɐ.ˈnant
ernannte	ʔɛɐ.ˈnan.tə
Ernennung	ʔɛɐ.ˈnɛ.nʊŋ
erneuert	ʔɛɐ.ˈnɔʏ̯.ɐt
Erneuerung	ʔɛɐ.ˈnɔʏ̯.ɐ.ʁʊŋ
erneut	ʔɛɐ.ˈnɔʏ̯t
erneute	ʔɛɐ.ˈnɔʏ̯.tə
erneuten	ʔɛɐ.ˈnɔʏ̯.tən
Erneuung	ʔɛɐ.ˈnɔʏ̯.ʊŋ
Erneuungen	ʔɛɐ.ˈnɔʏ̯.ʊ.ŋən
Ernst	ˈʔɛɐnst
ernst	ˈʔɛʁnst
ernste	ˈʔɛʁns.tə
Ernstfall	ˈʔɛɐnst.fal
ernstzunehmende	ˈʔɛʁnst.t͡suː.neː.mən.də
Ernte	ˈʔɛɐn.tə
erobern	ʔɛɐ.ˈʔoː.bɐn
erobert	ʔɛɐ.ˈoː.bɐt
eroberte	ʔɛɐ.ˈʔoː.bɐ.tə
eroberten	ʔɛɐ.ˈʔoː.bɐ.tən
Eroberung	ʔɛɐ.ʔˈoː.bɐ.ʁʊŋ
Eros	ˈʔeː.ʁɔs
Erosion	ʔeː.ʁoː.ˈzjoːn
Erosionen	ʔeː.ʁoː.ˈzjoː.nən
Erotik	ʔeː.ˈʁoː.tɪk
erotisiert	ʔeː.ʁoː.tiː.ˈziːɐt
Erpel	ˈʔɛɐ.pəl
erprobt	ʔɛɐ.ˈpʁoːpt
errang	ʔɛɐ.ˈʁaŋ
erregend	ʔɛɐ.ˈʁeː.ɡənt
Erreger	ʔɛɐ.ˈʁeː.ɡɐ
erregt	ʔɛɐ.ˈʁeːkt
erregte	ʔɛɐ.ˈʁeː.ktə
erregten	ʔɛɐ.ˈʁeːk.tən
erreichbar	ʔɛɐ.ˈʁaɪ̯ç.baːɐ
erreichen	ʔɛɐ.ˈʁaɪ̯.çən
Erreichen	ʔɛɐ.ˈʁaɪ̯.çən
erreicht	ʔɛɐ.ˈʁaɪ̯çt
erreichte	ʔɛɐ.ˈʁaɪ̯ç.tə
erreichten	ʔɛɐ.ˈʁaɪ̯ç.tən
errichten	ʔɛɐ.ˈʁɪç.tən
errichtet	ʔɛɐ.ˈʁɪç.tət
errichtete	ʔɛɐ.ˈʁɪç.tə.tə
errichteten	ʔɛɐ.ˈʁɪç.tə.tən
Errichtung	ʔɛɐ.ˈʁɪç.tʊŋ
erringen	ʔɛɐ.ˈʁɪŋ.ən
Errungenschaften	ʔɛɐ.ˈʁʊŋ.ən.ʃaf.tən
Ersatz	ʔɛɐ.ˈzat͡s
Ersatzkasse	ʔɛɐ.ˈzat͡s.ka.sə
Ersatzspielers	ʔɛɐ.ˈzat͡s.ʃpiː.lɐs
erscheinen	ʔɛɐ.ˈʃaɪ̯.nən
Erscheinen	ʔɛɐ.ˈʃaɪ̯.nən
erscheint	ʔɛɐ.ˈʃaɪ̯nt
Erscheinung	ʔɛɐ.ˈʃaɪ̯.nʊŋ
Erscheinungen	ʔɛɐ.ˈʃaɪ̯.nʊ.ŋən
Erscheinungsbild	ʔɛɐ.ˈʃaɪ̯.nʊŋs.bɪlt
erschien	ʔɛɐ.ˈʃiːn
erschienen	ʔɛɐ.ˈʃiː.nən
erschienene	ʔɛɐ.ˈʃiː.nə.nə
erschienenen	ʔɛɐ.ˈʃiː.nə.nən
erschlafft	ʔɛɐ.ˈʃlaft
erschlagen	ʔɛɐ.ˈʃlaː.ɡən
erschlossen	ʔɛɐ.ˈʃlɔ.sən
erschlug	ʔɛɐ.ˈʃluːk
erschossen	ʔɛɐ.ˈʃɔ.sən
erschuf	ʔɛɐ.ˈʃuːf
erschwert	ʔɛɐ.ˈʃvɛɐt
ersetzen	ʔɛɐ.ˈzɛ.t͡sən
ersetzt	ʔɛɐ.ˈzɛt͡st
ersetzte	ʔɛɐ.ˈzɛt͡s.tə
erst	ˈʔɛɐst
Erst	ˈʔɛɐst
erstandene	ʔɛɐ.ˈʃtan.də.nə
erstaunlich	ʔɛɐ.ˈʃtaʊ̯n.lɪç
erstaunlichen	ʔɛɐ.ˈʃtaʊ̯n.lɪ.çən
erste	ˈʔɛɐ.stə
Erste	ˈʔɛɐs.tə
Erstehung	ʔɛɐ.ˈʃteː.ʊŋ
Erstehungen	ʔɛɐ.ˈʃteː.ʊ.ŋən
erstellen	ˈʔɛɐ.ˈʃtɛ.lən
erstellt	ʔɛɐ.ˈʃtɛlt
erstellte	ʔɛɐ.ˈʃtɛl.tə
erstellten	ʔɛɐ.ˈʃtɛl.tən
Erstellung	ʔɛɐ.ˈʃtɛ.lʊŋ
ersten	ˈʔɛɐ.stən
Ersten	ˈʔɛɐs.tən
erstenmal	ˈʔɛɐ.stən.maːl
Erstens	ˈʔɛɐs.təns
erster	ˈʔɛɐ.stɐ
Erster	ˈʔɛɐs.tɐ
erstes	ˈʔɛɐ.stəs
ersticht	ʔɛɐ.ˈʃtɪçt
Erstliga	ˈʔɛɐst.liː.ɡaː
erstmal	ˈʔeːɐst.maːl
erstmalig	ˈʔɛɐst.maː.lɪç
erstmals	ˈʔeɐst.maːls
Erstmals	ˈʔɛɐst.maːls
erstrebenswert	ʔɛɐ.ˈʃtʁeː.bəns.veːɐt
erstrecken	ʔɛɐ.ʃtʁɛ.kən
erstreckt	ʔɛɐ.ˈʃtʁɛkt
ertragen	ʔɛɐ.ˈtʁaː.ɡən
erwachsen	ʔɛɐ.ˈva.ksən
erwachsene	ʔɛɐ.ˈva.ksə.nə
Erwachsene	ʔɛɐ.ˈva.ksə.nə
Erwachsenen	ʔɛɐ.ˈva.ksə.nən
erwachsenen	ʔɛɐ.ˈva.ksən.ən
erwarb	ʔɛɐ.ˈvaʁp
erwarten	ʔɛɐ.ˈvaɐ.tən
erwartest	ʔɛɐ.ˈvaɐ.təst
erwartet	ʔɛɐ.ˈvaɐ.tət
Erwartungen	ʔɛɐ.ˈvaɐ.tʊ.ŋən
erweckt	ʔɛɐ.ˈvɛkt
erweckten	ʔɛɐ.ˈvɛk.tən
erweist	ʔɛɐ.ˈvaɪ̯st
erweitern	ʔɛɐ.ˈvaɪ̯.tɐn
erweitert	ʔɛɐ.ˈvaɪ̯.tɐt
erweiterte	ʔɛɐ.ˈvaɪ̯.tɐ.tə
erweiterten	ʔɛɐ.ˈvaɪ̯.tɐ.tən
Erweiterung	ʔɛɐ.ˈvaɪ̯.tə.ʁʊŋ
Erweiterungen	ʔɛɐ.ˈvaɪ̯.tə.ʁʊ.ŋən
Erwerb	ʔɛɐ.ˈvɛɐp
erwerben	ʔɛɐ.ˈvɛɐ.bən
erwerbend	ʔɛɐ.ˈvɛɐ.bənt
erwies	ʔɛɐ.ˈviːs
erwiesen	ʔɛɐ.ˈviː.zən
Erwin	ˈʔɛɐ.viːn
erwirtschaftet	ʔɛɐ.ˈvɪɐt.ʃaf.tət
erwog	ʔɛɐ.ˈvoːk
erworben	ʔɛɐ.ˈvɔɐ.bən
Erz	ˈʔɛɐt͡s
Erzamt	ˈʔɛɐt͡s.ʔamt
Erzbischof	ˈʔɛɐt͡s.bɪ.ʃoːf
Erzbistum	ˈʔɛɐt͡s.bɪs.tʊm
Erzengel	ˈʔɛɐt͡s.ʔɛ.ŋəl
Erzengeln	ˈʔɛɐt͡s.ʔɛ.ŋəln
Erzengels	ˈʔɛɐt͡s.ʔɛ.ŋəls
erzeugen	ʔɛɐ.ˈt͡sɔʏ̯.ɡən
erzeugt	ʔɛʁ.ˈt͡sɔʏ̯kt
erzeugte	ʔɛɐ.ˈt͡sɔʏ̯.ktə
erzeugten	ʔɛɐ.ˈt͡sɔʏ̯.ktən
Erzeugung	ʔɛɐ.ˈt͡sɔʏ̯.ɡʊŋ
Erzherzog	ˈʔɛɐt͡s.hɛɐ.t͡soːk
Erzieher	ʔɛɐ.ˈt͡siː.ɐ
Erzieherin	ʔɛɐ.ˈt͡siː.ə.ʁɪn
Erziehung	ʔɛɐ.ˈt͡siː.ʊŋ
Erziehungsgeld	ʔɛɐ.ˈt͡siː.ʊŋs.ɡɛlt
Erziehungsheimen	ʔɛɐ.ˈt͡siː.ʊŋs.haɪ̯.mən
Erziehungshilfe	ʔɛɐ.ˈt͡siː.ʊŋs.hɪl.fə
erzielen	ʔɛɐ.ˈt͡siː.lən
erzielt	ʔɛɐ.ˈt͡siːlt
erzielte	ʔɛɐ.ˈt͡siːl.tə
erzielten	ʔɛɐ.ˈt͡siːl.tən
erzogen	ʔɛɐ.ˈt͡soː.ɡən
Erzrivalen	ˈʔɛɐt͡s.ʁiː.vaː.lən
es	ˈʔɛs
Es	ˈʔɛs
escapen	ʔɛs.ˈkeɪ.pən
Eschborn	ˈʔɛʃ.bɔɐn
Eschweiler	ˈʔɛʃ.vaɪ̯.lɐ
eselsmilch	ˈʔeː.zɛls.mɪlç
Eskalation	ʔɛs.kaː.la.ˈt͡sjoːn
eskalierten	ʔɛs.ka.ˈliːɐ.tən
Eskapade	ʔɛs.kaː.ˈpaː.də
Eskapaden	ʔɛs.kaː.ˈpaː.dən
Esoterik	ʔeː.zoː.ˈteː.ʁɪk
Esperanto	ʔɛs.pɛ.ˈʁan.toː
Essayist	ʔɛ.seː.ˈɪst
Essayisten	ʔɛ.seː.ˈɪs.tən
essayistisch	ʔɛ.seː.ˈɪs.tɪʃ
Essays	ˈʔɛ.sɛɪ̯s
essen	ˈʔɛ.sən
Essen	ˈʔɛ.sən
Essener	ˈʔɛ.sə.nɐ
essential	ʔɪ.ˈsɛn.ˈt͡ʃəl
