Form	Pronunciation
mënschlech	mənʃləɕ
menu	mənyː
menuskaart	mənyːskaːʁt
Mënz	mənt͡s
mer	mɐ
merci	mɛʁsiː
Mësch	məʃ
mësche	məʃə
mëschen	məʃən
mëscht	məʃt
Mëschung	məʃuŋ
message	mæsaːʃ
Mëssbrauch	məsbʁæːʊ̯χ
mëssbrauche	məsbʁæːʊ̯χə
mëssbrauchen	məsbʁæːʊ̯χən
Messer	mæsɐ
mësserfolleg	məzɐfoləɕ
Mëssgeschéck	məsɡəʃek
Mësstraue	məstʁɑʊ̯ə
mësstrauen	məstʁɑʊ̯ən
mësstrauesch	məstʁɑʊ̯əʃ
meter	meːtɐ
Mëtt	mət
Mëtteg	mətəɕ
Mëttegiesse	mətəɕiə̯sə
Mëttegiessen	mətəɕiə̯sən
mëttelméisseg	mətəlmɜɪ̯səɕ
mëttelste	mətəlstə
mëttelsten	mətəlstən
Mëtternuecht	mətɐnuə̯ɕt
mëttes	mətəs
Mëttespaus	mətəspɑʊ̯s
Mëttesrascht	mətəsʁɑʃt
Mëttwoch	mətwoχ
mëttwochs	mətwoχs
Metzler	mæt͡slɐ
Metzlerei	mæt͡sləʁɑɪ̯
miaue	miːɑʊ̯ə
miauen	miːɑʊ̯ən
midd	mit
Middegkeet	midəɕkeːt
Miel	miə̯l
mier	miɐ̯
mierf	miɐ̯f
mierke	miɐ̯kə
mierken	miɐ̯kən
mierschwéngche	miɐ̯ʃweŋɕə
mierschwéngchen	miɐ̯ʃweŋɕən
mierstär	miɐ̯ʃtɛːʁ
migrän	miɡʁɛːn
miissche	miːsjə
miisschen	miːsjən
miissercher	miːsɐɕɐ
Mikro	mikʁoː
mille	milə
Millen	milən
Minister	ministɐ
Minn	min
Minutt	minut
mippche	mipɕə
mippchen	mipɕən
mir	miɐ̯
Misär	mizɛːʁ
miwléiere	mivlɜɪ̯əʁə
miwléieren	miflɜɪ̯əʁən
Miwwel	mivəl
Mixer	miksɐ
Mo	moː
mobiliséiere	mobilizɜɪ̯əʁə
mobiliséieren	mobilizɜɪ̯əʁən
mockeleg	mokələɕ
Modell	modæl
modern	modɛʁn
moer	moːɐ
mof	moːf
moie	mojə
moien	mojən
moies	mojəs
mokuch	moːkuχ
mol	moːl
molbier	moːlbiɐ̯
mole	moːlə
molen	moːlən
Moler	moːlɐ
molstëfter	moːlʃtəftɐ
moment	momænt
momper	mompɐ
Mond	mont
mondharmonika	monthɑʁmoːnikaː
Moniteur	monitœːʁ
Monni	moniː
Monsieur	məsjøː
Monster	monstɐ
montéiere	mɑ̃ːtɜɪ̯əʁə
montéieren	mɑ̃ːtɜɪ̯əʁən
monter	montɐ
monterkeet	montɐkeːt
Moolzecht	moːlt͡səɕt
Moos	moːs
Mooss	moːs
moosse	moːsə
moossen	moːsən
mopp	mop
Mord	mɔʁt
Moschter	moʃtɐ
moschtert	moʃtɐt
Moss	mos
motivéiere	motivɜɪ̯ɐə
motivéieren	motivɜɪ̯ɐən
Motor	motoːʁ
motorboot	motoːʁboːt
Motorrad	motoːʁʁaːt
motze	mot͡sə
motzen	mot͡sən
Moud	məʊ̯t
Mouk	məʊ̯k
Mound	məʊ̯nt
Mount	məʊ̯nt
moustique	mustik
muckse	muksə
mucksen	muksən
Mudder	mudɐ
mudderschrauf	mudɐʃʁɑʊ̯f
mued	muə̯t
muedebëtzeg	muə̯dəbət͡səɕ
muele	muə̯lə
muelen	muə̯lən
muer	muːɐ
Muerch	muɐɕ
Muere	muə̯ʁə
mueren	muə̯ʁən
mueres	muə̯ʁəs
Muert	muɐt
mull	mul
mullebutz	muləbut͡s
mumps	mumps
munch	munɕ
munnech	munəɕ
Mupp	mup
Muschel	muʃəl
musée	myːzeː
Musek	muzek
Museker	muzekɐ
Muskel	muskəl
musse	musə
mussen	musən
Muster	mustɐ
Mutt	mut
muttwëlleg	mutvələɕ
muttwëlles	mutvələs
Mutz	mut͡s
naache	naːχə
naachen	naːχən
naass	naːs
nach	nɑχ
nächst	nɛːkst
nächste	nækstə
nächsten	nækstən
Nahrung	naːʁuŋ
Näid	næːɪ̯t
näipe	næːɪ̯pə
näipen	næːɪ̯pən
näischnotz	næːɪ̯ʃnot͡s
näischnotzeg	næːɪ̯ʃnot͡səɕ
näischt	næːɪ̯ʃt
naiv	naːiːf
Namensdag	naːmənsdaːχ
nämlech	nɛːmləɕ
nappe	nɑp
narb	nɑʁp
narbe	nɑʁbə
narben	nɑʁbən
naschele	nɑʃələ
nascheleg	nɑʃələɕ
naschelen	nɑʃələn
Nascht	nɑʃt
Nashorn	naːshɔʁn
natierlech	nɑtiɐ̯ləɕ
national	nɑt͡sjoːnaːl
Nationalitéit	nɑt͡sjoːnɑlitɜɪ̯t
natur	nɑtuːʁ
naupe	næːʊ̯pə
Naupen	næːʊ̯pən
nawell	nɑvæl
nee	neː
Neel	neːl
neelche	neːlɕə
neelchen	neːlɕən
neelchesblumm	neːlɕəsblum
neelcheskapp	neːlɕəskɑp
neele	neːlə
neelen	neːlən
neen	neːn
nees	neːs
nei	nɑɪ̯
néideg	nɜɪ̯dəɕ
neidesch	nɑɪ̯dəʃ
Neiegkeet	nɑɪ̯əɕkeːt
néierens	nɜɪ̯əʁəns
Néiesch	nɜɪ̯əʃ
Neijooschdag	nɑɪ̯joːʃdaːχ
neimoudesch	nɑɪ̯məʊ̯dəʃ
néitsche	nɜɪ̯t͡ʃə
néitschen	nɜɪ̯t͡ʃən
néize	nɜɪ̯t͡sə
néizen	nɜɪ̯t͡sən
nëmme	nəmə
nëmmen	nəmən
néng	neŋ
néngte	neŋtə
néngten	neŋtən
Nerv	nɛʁf
Nerve	nɛʁvə
nerven	nɛʁvən
nervös	nɛʁvøːs
Nëssert	nəsɐt
net	nət
netz	næt͡s
netze	næt͡sə
netzen	næt͡sən
nëtzlech	nət͡sləɕ
netzt	næt͡st
Neveu	nəvøː
ni	niː
niddereg	nidəʁəɕ
Nidderlag	nidɐlaːχ
nidderleeën	nidɐleːən
nidderschloe	nidɐʃloːə
nidderschloen	nidɐʃloːən
nidderträchteg	nidɐtʁæɕtəɕ
nieft	niə̯ft
Nier	niɐ̯
Niere	niːʁə
nieren	niːʁən
Nies	niə̯s
niewebäi	niə̯vəbæːɪ̯
niewent	niə̯vənt
Nilpäerd	niːlpɛːɐt
nimools	niːmoːls
Niwwel	nivəl
niwweleg	nivələɕ
no	noː
nobäi	noːbæːɪ̯
nobel	noːbəl
Nodeel	noːdeːl
nodenke	noːdæŋkə
nodenken	noːdæŋkən
nogi	noːɡi
noginn	noːɡin
nogoe	noːɡoːə
nogoen	noːɡoːən
nohuele	noːhuə̯lə
nohuelen	noːhuə̯lən
nokucke	noːkukə
nokucken	noːkukən
Nol	noːl
nolauschtere	noːlæːʊ̯ʃtəʁə
nolauschteren	noːlæːʊ̯ʃtəʁən
Nolauschterer	noːlæːʊ̯ʃtəʁɐ
nole	noːlə
noléisseg	noːlɜɪ̯səɕ
Nolen	noːlən
noliese	noːliə̯zə
noliesen	noːliə̯zən
nom	noːm
Nomëtteg	noːmətəɕ
nomëttes	noːmətəs
nondikass	nondikɑs
nonzeg	nont͡səɕ
nonzéng	nont͡seŋ
Noper	noːpɐ
Noperschaft	noːpɐʃɑft
Nopesch	noːpəʃ
Norde	nɔʁdə
Norden	nɔʁdən
normal	nɔʁmaːl
Noss	nos
Notär	notɛːʁ
notéiere	notɜɪ̯əʁə
notéieren	notɜɪ̯əʁən
Notiz	notit͡s
Notizbuch	notit͡sbuχ
notze	not͡sə
notzen	not͡sən
Nout	nəʊ̯t
noutdéngscht	nəʊ̯tdeŋʃt
noutwenneg	nəʊ̯tvænəɕ
Noutwennegkeet	nəʊ̯tvænəɕkeːt
nouvelle	nuvæl
November	novæmbɐ
nu	nuː
Nuddel	nudəl
Nuebel	nuə̯bəl
Nuecht	nuə̯ɕt
nuechtegailche	nuə̯ɕtəɡɑɪ̯lɕə
nuechtegailchen	nuə̯ɕtəɡɑɪ̯lɕən
nuechtelaang	nuə̯ɕtəlaːŋ
nuechtiesse	nuə̯ʑdiə̯sə
nuechtiessen	nuə̯ʑdiə̯sən
Nues	nuə̯s
nueslach	nuə̯slɑχ
nuets	nuə̯t͡s
Nuetsdësch	nuə̯t͡sdəʃ
Nuetshiem	nuə̯t͡shiə̯m
nuetspäiperlek	nuə̯t͡spæːɪ̯pɐlek
null	nul
Numero	numəʁoː
Numm	num
Nummer	numɐ
ob	op
obwuel	opvuə̯l
Occasioun	okɑzjəʊ̯n
och	oχ
Ochs	oks
oder	oːdɐ
ofbotze	oːfbot͡sə
ofbotzen	oːfbot͡sən
ofbrenne	oːfbʁænə
ofbrennen	oːfbʁænən
ofdanke	oːfdɑŋkə
ofdanken	oːfdɑŋkən
ofdichte	oːfdiɕtə
ofdichten	oːfdiɕtən
ofdréchne	oːfdʁəɕnə
ofdréchnen	oːfdʁəɕnən
ofdreiwe	oːfdʁɑɪ̯və
ofdreiwen	oːfdʁɑɪ̯vən
Offall	oːffɑl
offréiere	ofʁɜɪ̯əʁə
offréieren	ofʁɜɪ̯əʁən
ofgerënnt	oːfɡəʁənt
ofgi	oːfɡi
ofginn	oːfɡin
ofgoe	oːfɡoːə
ofgoen	oːfɡoːən
ofgotzele	oːfɡot͡sələ
ofgotzelen	oːfɡot͡sələn
ofhake	oːfhaːkə
ofhaken	oːfhaːkən
ofhale	oːfhaːlə
ofhalen	oːfhaːlən
ofhängeg	oːfhæŋəɕ
Ofhängegkeet	oːfhæŋəɕkeːt
ofhänke	oːfhæŋkə
ofhänken	oːfhæŋkən
ofhuele	oːfhuə̯lə
ofhuelen	oːfhuə̯lən
ofkierze	oːfkiɐ̯t͡sə
ofkierzen	oːfkiɐ̯t͡sən
Ofkierzung	oːfkiɐ̯t͡suŋ
ofkille	oːfkilə
ofkillen	oːfkilən
oflafe	oːflaːfə
oflafen	oːflaːfən
ofléis	oːflɜɪ̯s
ofléise	oːflɜɪ̯zə
ofléisen	oːflɜɪ̯zən
ofluede	oːfluə̯də
oflueden	oːfluə̯dən
Ofrappe	oːfʁɑpə
ofrappen	oːfʁɑpən
ofraume	oːfʁɑʊ̯mə
ofraumen	oːfʁɑʊ̯mən
ofrënne	oːfʁənə
ofrënnen	oːfʁənən
ofschafe	oːfʃaːfə
ofschafen	oːfʃaːfən
ofschlécke	oːfʃlekə
ofschlécken	oːfʃlekən
ofschleefe	oːfʃleːfə
ofschleefen	oːfʃleːfən
ofschreiwe	oːfʃʁɑɪ̯və
ofschreiwen	oːfʃʁɑɪ̯vən
ofschwäche	oːfʃwæɕə
ofschwächen	oːfʃwæɕən
Ofso	oːfzoː
ofsoe	oːfzoːə
ofsoen	oːfzoːən
ofspäre	oːfʃpɛːʁə
ofspären	oːfʃpɛːʁən
Ofstand	oːfʃtɑnt
Ofstänn	oːfʃtæn
ofstreide	oːfʃtʁɑɪ̯də
ofstreiden	oːfʃtʁɑɪ̯dən
oft	oft
ofwiessele	oːfviə̯sələ
ofwiesselen	oːfviə̯sələn
Oktober	oktoːbɐ
oliv	oliːf
om	om
Omelett	oməlæt
onbedéngt	onbədeŋt
onbestänneg	onbəʃtænəɕ
onbestëmmt	onbəʃtəmt
ondankbar	ondɑŋkbaːʁ
ondenkbar	ondæŋkbaːʁ
onéierlech	onɜɪ̯ɐləɕ
onendlech	onændləɕ
onerhéiert	onɐhɜɪ̯ɐt
onerwaart	onɐvaːʁt
onfrëndlech	onfʁəndləɕ
ongär	onɡɛːʁ
ongedëlleg	onɡədələɕ
Ongedold	onɡədolt
ongeféier	onɡəfɜɪ̯ɐ
ongemiddelt	onɡəmidəlt
ongenéiert	onʒənɜɪ̯ɐt
ongeschécklech	onɡəʃekləɕ
ongesond	onɡəzont
ongewinnt	onɡəvint
ongezillt	onɡət͡silt
ongeziwwer	onɡət͡sivɐ
ongezwonge	onɡət͡swoŋə
ongezwongen	onɡət͡swoŋən
ongläich	onɡlæːɪ̯ɕ
Ongléck	onɡlek
onglécklech	onɡlekləɕ
onglécklecherweis	onɡlekləɕɐvɑɪ̯s
onheemlech	onheːmləɕ
onkammoud	onkɑməʊ̯t
Onkraut	onkʁæːʊ̯t
onmanéierlech	onmɑnɜɪ̯ɐləɕ
Onmass	onmɑs
onméiglech	onmɜɪ̯ʑləɕ
onnëtz	onət͡s
onofhängeg	onoːfhæŋəɕ
Onofhängegkeet	onoːfhæŋəɕkeːt
onrecht	onʁæɕt
Onrou	onʁəʊ̯
onroueg	onʁəʊ̯əɕ
ons	ons
onschiedlech	onʃiedləɕ
Onschold	onʃolt
onsécher	onsəɕɐ
ontrei	ontʁɑɪ̯
onuerdnung	onuɐdnuŋ
onvergiesslech	onfɐɡiə̯sləɕ
onverhofft	onfɐhoft
onverschimt	onfɐʃimt
onverschimtheet	onfɐʃimtheːt
onvirsichteg	onfiɐ̯ziɕtəɕ
onvirsichtegkeet	onfiɐ̯ziɕtəɕkeːt
onzefridde	ont͡səfʁidə
onzefridden	ont͡səfʁidən
ootme	oːtmə
ootmen	oːtmən
ootmung	oːtmuŋ
op	op
opbesserung	opbæsɐuŋ
opblose	opbloːzə
opblosen	opbloːzən
Opdrag	opdʁaːχ
opdränge	opdʁæŋə
opdrängen	opdʁæŋən
opdréie	opdʁɜɪ̯ə
opdréien	opdʁɜɪ̯ən
Openthalt	obənthɑlt
Oper	oːpɐ
operéiere	opəʁɜɪ̯əʁə
operéieren	opəʁɜɪ̯əʁən
operett	oːpəʁæt
opfale	op͡faːlə
opfalen	op͡faːlən
opfänke	op͡fæŋkə
opfänken	op͡fæŋkən
opfriesse	op͡fʁiə̯sə
opfriessen	op͡fʁiə̯sən
opgedonnert	opɡədonɐt
opgepasst	opɡəpɑst
Opgi	opɡi
opginn	opɡin
opgoe	opɡoːə
opgoen	opɡoːən
ophale	ophaːlə
ophalen	ophaːlən
ophänke	ophæŋkə
ophänken	ophæŋkən
ophiewe	ophiə̯və
ophiewen	ophiə̯vən
opkéipe	opkɜɪ̯pə
opkéipen	opkɜɪ̯pən
opluede	opluə̯də
oplueden	opluə̯dən
opmierksam	opmiɐ̯ksaːm
Opmierksamkeet	opmiɐ̯ksaːmkeːt
oppasse	oppɑsə
oppassen	oppɑsən
oppassert	oppɑsɐt
oprafe	opʁaːfə
oprafen	opʁaːfən
opraume	opʁɑʊ̯mə
opraumen	opʁɑʊ̯mən
opreege	opʁeːʑə
opreegen	opʁeːʑən
Opreegung	opʁeːʑuŋ
oprichteg	opʁiːɕtəɕ
opriichte	opʁiːɕtə
opriichten	opʁiːɕtən
oprulle	opʁulə
oprullen	opʁulən
opschreiwe	opʃʁɑɪ̯və
opschreiwen	opʃʁɑɪ̯vən
opschuppe	opʃupə
opschuppen	opʃupən
Opsiicht	opziːɕt
opsoe	opzoːə
opsoen	opzoːən
opsprange	opʃpʁɑŋə
opsprangen	opʃpʁɑŋən
opstoe	opʃtoːə
opstoen	opʃtoːən
opsuckele	opzukələ
opsuckelen	opzukələn
Optiker	optikɐ
opweise	opvɑɪ̯zə
opweisen	opvɑɪ̯zən
opwierme	opwiɐ̯mə
opwiermen	opwiɐ̯mən
opwuesse	opwuə̯sə
opwuessen	opwuə̯sən
opziele	opt͡siə̯lə
opzielen	opt͡siə̯lən
orange	oʁɑ̃ːʃ
orangejus	oʁɑ̃ːʃəʒyː
Organisatioun	ɔʁɡaːnizaːt͡sjəʊ̯n
organiséiere	ɔʁɡaːnizɜɪ̯əʁə
organiséieren	ɔʁɡaːnizɜɪ̯əʁən
Orthographie	ɔʁtoɡʁɑfiː
Oste	ostə
Osten	ostən
Otem	oːtəm
Otempaus	oːtəmpɑʊ̯s
Ouer	əʊ̯ɐ
ouerenentzündung	əʊ̯əʁənæntt͡synduŋ
ouerläppche	əʊ̯ɐlæpɕə
ouerläppchen	əʊ̯ɐlæpɕən
Ouerréng	əʊ̯ɐʁeŋ
ouerschlëffer	əʊ̯ɐʃləfɐ
ouni	əʊ̯niː
Ouschtere	əʊ̯ʃtəʁə
Ouschteren	əʊ̯ʃtəʁən
Ouschterhues	əʊ̯ʃtɐhuə̯s
Oval	ovaːl
owend	oːvənt
owendiesse	oːvəndiə̯sə
Owendiessen	oːvəndiə̯sən
ower	oːvɐ
owes	oːvəs
owescours	oːvəskuːɐ
oweskleed	oːvəskleːt
Paangech	paːŋəɕ
Paart	paːʁt
Pabeier	pɑbɑɪ̯ɐ
Pabeierkuerf	pɑbɑɪ̯ɐkuə̯f
packe	pɑkə
packen	pɑkən
pad	paːt
paddel	pɑdəl
paddelboot	pɑdəlboːt
paddele	pɑdələ
paddelen	pɑdələn
Päerd	pɛːɐt
Päerdercher	pɛːɐdɐɕɐ
Päerdsbier	pɛːɐt͡sbiɐ̯
päerdsstall	pɛːɐt͡sʃtɑl
paff	pɑf
Pai	pɑɪ̯
Päif	pæːɪ̯f
päife	pæːɪ̯fə
päifen	pæːɪ̯fən
paillette	pɑɪ̯æt
päinetsch	pæːɪ̯næt͡ʃ
Päiperlek	pæːɪ̯pɐlek
Päischte	pæːɪ̯ʃtə
Päischten	pæːɪ̯ʃtən
Pak	paːk
pake	paːkə
paken	paːkən
palais	pɑlɛː
palier	pɑlieː
Paltong	pɑltoŋ
pampelmuss	pɑmpəlmus
Pan	paːn
pand	pɑnt
Panda	pɑndaː
panech	paːnəɕ
panewippche	paːnəvipɕə
panewippchen	paːnəvipɕən
Pann	pɑn
Panz	pɑnt͡s
Papagei	pɑpɑɡɑɪ̯
papeg	paːpəɕ
Papp	pɑp
Paräis	pɑʁæːɪ̯s
parat	pɑʁaːt
paravent	pɑʁɑvɑ̃ː
parcours	pɑʁkuːɐ
pardon	pɑʁdɑ̃ː
Parechoc	paːʁʃok
Pärel	pɛːʁəl
Parfum	pɑʁfɛ̃ː
parfümerie	pɑʁfyməʁiː
park	pɑʁk
parke	pɑʁkə
parken	pɑʁkən
Parkplaz	pɑʁkplaːt͡s
parlamentaresch	pɑʁlaːmæntaːʁəʃ
parréck	pɑʁek
partie	pɑʁtiː
partner	pɑʁtnɐ
party	paːʁtiː
Parzeläin	pɑʁt͡səlæːɪ̯n
Parzell	pɑʁt͡sæl
Paschtouer	pɑʃtəʊ̯ɐ
pass	pɑs
Passagéier	pɑsɑʒɜɪ̯ɐ
passe	pɑsə
passen	pɑsən
Passepartout	pɑspɑʁtuː
passette	pɑsæt
passfoto	pɑsfotoː
Pater	paːtɐ
Patient	pɑt͡sjænt
patisserie	pɑtisəʁiː
patissier	pɑtisjeː
patsch	pɑt͡ʃ
Patt	pɑt
Pätter	pætɐ
Paus	pɑʊ̯s
pautsch	pæːʊ̯t͡ʃ
pawee	pɑveː
Péage	peːaːʃ
Pech	pæɕ
peche	pæɕə
pecheg	pæɕəɕ
pechen	pæɕən
Pedall	pədɑl
pédicure	peːdikyːʁ
Peffer	pæfɐ
peffermanztéi	pæfɐmɑnt͡stɜɪ̯
péiterséilech	pɜɪ̯tɐzɜɪ̯ləɕ
pelikan	peːlikaːn
Pëll	pəl
pellem	pæləm
Pelz	pælt͡s
Péng	peŋ
péngeche	peŋəɕə
péngechen	peŋəɕən
péngschte	peŋʃtə
Péngschten	peŋʃtən
penibel	peːniːbəl
péniche	peːniʃ
pénktlech	peŋktləɕ
pensée	pɑ̃ːseː
pënsel	pənzəl
pensionéiert	pænsjoːnɜɪ̯ɐt
pëppel	pəpəl
perfekt	pɛʁfækt
permanente	pɛʁmɑnɑ̃ːt
permis	pɛʁmiː
perruche	pæʁyʃ
perséinlech	pɛʁzɜɪ̯nləɕ
personal	pɛʁzonaːl
Persoun	pɛʁzəʊ̯n
Pescht	pæʃt
pëspere	pəspəʁə
pësperen	pəspəʁən
pëtrolstanker	pətʁolstɑŋkɐ
Pëtz	pət͡s
pëtze	pət͡sə
pëtzen	pət͡sən
Petzi	pæt͡siː
Phare	faːʁ
phonetik	foneːtik
piano	pjɑnoː
picke	pikə
pickeg	pikəɕ
picken	pikən
Picknick	piknik
piddele	pidələ
piddelen	pidələn
Piff	pif
piije	piːʒə
piijen	piːʒən
piisch	piːʃ
Pilger	pilʑɐ
pilgerplaz	pilʑɐplaːt͡s
pillem	piləm
Pilot	piloːt
Pilz	pilt͡s
Pinguin	piŋɡuiːn
pinsche	pinʃə
pinschen	pinʃən
Pinsel	pinzəl
piscine	pisin
pisse	pisə
pissen	pisən
Pist	pist
pittoresk	pitoʁæsk
Pizza	pit͡saː
placard	plɑkaːʁ
Plack	plɑk
Plackespiller	plɑkəʃpilɐ
plädéiere	plɛːdɜɪ̯əʁə
plädéieren	plɛːdɜɪ̯əʁən
Plafong	plɑfoŋ
plafonnéier	plɑfonɜɪ̯ɐ
Plage	plaːʃ
plakapp	plaːkɑp
plakäppeg	plaːkæpəɕ
Plakat	plɑkaːt
plakeg	plaːkəɕ
planéiere	plɑnɜɪ̯əʁə
planéieren	plɑnɜɪ̯əʁən
planet	plɑneːt
Plang	plɑŋ
plange	plɑŋə
plangen	plɑŋən
Planz	plɑnt͡s
Planze	plɑnt͡sə
planzen	plɑnt͡sən
Plastik	plɑstik
Plastikstut	plɑstikstuːt
Plastilin	plɑstilin
plateau	plɑtoː
plätschnaass	plæt͡ʃnaːs
platt	plɑt
plättche	plæt͡ɕə
plättchen	plæt͡ɕən
Platte	plɑtə
platten	plɑtən
platze	plɑt͡sə
platzen	plɑt͡sən
plaz	plaːt͡s
plécke	plekə
plécken	plekən
plënnere	plənəʁə
plënneren	plənəʁən
Pleséier	pləzɜɪ̯ɐ
Plo	ploː
ploe	ploːə
ploen	ploːən
plomm	plom
Plooschter	ploːʃtɐ
plott	plot
Plou	pləʊ̯
ploue	pləʊ̯ə
plouen	pləʊ̯ən
plover	ploːvɐ
Plüschdéier	plyʃdɜɪ̯ɐ
Pneu	pnøː
pohunn	poːhun
poléiere	polɜɪ̯əʁə
poléieren	polɜɪ̯əʁən
Politiker	politikɐ
Polizei	polit͡sɑɪ̯
Polizist	polit͡sist
polnesch	polnəʃ
polstere	polstəʁə
polsteren	polstəʁən
Polver	polfɐ
polykopéiere	polikopɜɪ̯əʁə
polykopéieren	polikopɜɪ̯əʁən
Pompel	pompəl
pompele	pompələ
pompelen	pompələn
Pompjee	pompʒeː
pompjeesauto	pompʒeːzɑʊ̯toː
Pond	pont
Pony	poniː
Popcorn	popkɔːʁn
Popp	pop
Poppenhaus	popənhæːʊ̯s
porrett	poʁæt
Portefeuille	pɔʁtəfœj
portemanteau	pɔʁtmɑ̃ːtoː
Portier	pɔʁtjeː
Portioun	pɔʁt͡sjəʊ̯n
Portmonni	pɔʁtmoniː
Portugal	pɔʁtuːɡɑl
portugisesch	pɔʁtuɡiːzəʃ
Posch	poʃ
post	post
Poteau	potoː
potere	poːtəʁə
poteren	poːtəʁən
Potti	potiː
poufank	pəʊ̯fɑŋk
pouke	pəʊ̯kə
pouken	pəʊ̯kən
Poul	pəʊ̯l
poulet	puleː
poulriicht	pəʊ̯lʁiːɕt
poussette	pusæt
Pouster	pəʊ̯stɐ
pouze	pəʊ̯t͡sə
pouzen	pəʊ̯t͡sən
Prabbeli	pʁɑbəliː
praffe	pʁɑfə
praffen	pʁɑfən
präis	pʁæːɪ̯s
praktesch	pʁɑktəʃ
praum	pʁɑʊ̯m
Praxis	pʁɑksis
präzis	pʁɛːt͡siːs
préiwe	pʁɜɪ̯və
préiwen	pʁɜɪ̯vən
Premiere	pʁəmjeːə
première	pʁəmjɛːʁ
Prënz	pʁənt͡s
préparatioun	pʁeːpɑʁɑtjəʊ̯n
Presentatioun	pʁezɑ̃ːntaːt͡sjəʊ̯n
presentéieren	pʁezɑ̃ːntɜɪ̯əʁən
presse	pʁæsə
Pressen	pʁæsən
pressessioun	pʁæsəsjəʊ̯n
Pressioun	pʁæsjəʊ̯n
presslofthummer	pʁæslofthumɐ
prêt	pʁɛː
prett	pʁæt
priedege	pʁiə̯dəʑə
priedegen	pʁiə̯dəʑən
Primärschoul	pʁimɛːʁʃəʊ̯l
Prinzessin	pʁint͡sæsin
Prisong	pʁizoŋ
Prisonnéier	pʁizonɜɪ̯ɐ
privat	pʁivaːt
pro	pʁoː
probéiere	pʁobɜɪ̯əʁə
probéieren	pʁobɜɪ̯əʁən
Problem	pʁobleːm
Produkt	pʁodukt
Produktioun	pʁoduksjəʊ̯n
produzéiere	pʁodut͡sɜɪ̯əʁə
produzéieren	pʁodut͡sɜɪ̯əʁən
Professer	pʁofæsɐ
Professesch	pʁofæsəʃ
profezeie	pʁofət͡sɑɪ̯ə
profezeien	pʁofət͡sɑɪ̯ən
profit	pʁofit
profitéiere	pʁofitɜɪ̯əʁə
profitéieren	pʁofitɜɪ̯əʁən
Programm	pʁoɡʁɑm
programméiere	pʁoɡʁɑmɜɪ̯əʁə
programméieren	pʁoɡʁɑmɜɪ̯əʁən
projet	pʁoʒeː
Projeten	pʁoʒeːən
projets	pʁoʒeː
proklaméiere	pʁoklɑmɜɪ̯əʁə
proklaméieren	pʁoklɑmɜɪ̯əʁən
prominent	pʁominænt
promm	pʁom
pronom	pʁonɑ̃ː
pronome	pʁonɑ̃ːə
pronomen	pʁonɑ̃ːən
Propeller	pʁopælɐ
proposéiere	pʁopoːzɜɪ̯əʁə
proposéieren	pʁopoːzɜɪ̯əʁən
propper	pʁopɐ
Propretéit	pʁopʁətɜɪ̯t
Prospekt	pʁospækt
Prost	pʁost
proste	pʁostə
prosten	pʁostən
Protein	pʁoteːiːn
Prouwe	pʁəʊ̯və
prouwen	pʁəʊ̯vən
Prozent	pʁot͡sænt
Pruecht	pʁuə̯ɕt
Prüfung	pʁyːfuŋ
Psalm	psaːlm
psychanalys	psikɑnaːliːs
psychesch	psiːɕəʃ
psychescher	psiɕəʃɐ
Psychiater	psikjaːtɐ
psychiatresch	psikjaːtʁəʃ
psychoanalys	psikoːɑnaːliːs
psychoanalyse	psikoːɑnaːliːzə
Psychologie	psikoːloːʒiː
psychos	psikoːs
Publicitéit	pyblisitɜɪ̯t
publizéiere	pyblit͡sɜɪ̯əʁə
publizéieren	pyblit͡sɜɪ̯əʁən
puche	puχə
puchen	puχən
Pudder	pudɐ
puddere	pudəʁə
pudderen	pudəʁən
puer	puɐ
Puff	puf
puffe	pufə
puffen	pufən
puffere	pufəʁə
pufferen	pufəʁən
Pujel	puʒəl
Pull	pul
Pullover	puloːvɐ
pünäs	pynɛːs
punkt	puŋkt
pupeg	puːpəɕ
Puppelche	pupəlɕə
Puppelchen	pupəlɕən
puppsat	pupzaːt
purée	pyːʁeː
Putsch	put͡ʃ
Pyjama	piʒɑmaː
quai	kɛː
quake	kwaːkə
quaken	kwaːkən
quäle	kwɛːlə
quälen	kwɛːlən
Qualitéit	kɑlitɜɪ̯t
Quantitéit	kɑntitɜɪ̯t
quartier	kɑʁtjeː
quatsch	kwɑt͡ʃ
queesch	kweːʃ
Quell	kwæl
Quetsch	kwæt͡ʃ
quetschekraut	kwæt͡ʃəkʁæːʊ̯t
queue	køː
quiitsche	kwiːt͡ʃə
quiitschen	kwiːt͡ʃən
Quittung	kwituŋ
raache	ʁaːχə
raachen	ʁaːχən
raaspel	ʁaːspəl
raaspele	ʁaːspələ
raaspelen	ʁaːspələn
Rabatt	ʁɑbɑt
rabbele	ʁɑbələ
rabbelen	ʁɑbələn
räbbi	ʁæbiː
Rabbiner	ʁɑbinɐ
rach	ʁɑχ
räche	ʁɛːɕə
rächen	ʁɛːɕən
Rack	ʁɑk
Rad	ʁaːt
radau	ʁɑdɑʊ̯
raddereg	ʁɑdəʁəɕ
radio	ʁaːdjoː
rafe	ʁaːfə
rafen	ʁaːfən
raffinéiert	ʁɑfinɜɪ̯ɐt
Rahm	ʁaːm
Raiber	ʁɑɪ̯bɐ
räich	ʁæːɪ̯ɕ
Räichtum	ʁæːɪ̯ɕtum
