Form	Pronunciation
diagnostiqua	dja.ɡnɔs.ti.ˈka
diagnostiquait	dja.ɡnɔs.ti.ˈkɛ
diagnostiquant	dja.ɡnɔs.ti.ˈkã
diagnostique	dja.ɡnɔs.ˈtik
diagnostiquee	dja.ɡnɔs.ti.ˈki
diagnostiquent	dja.ɡnɔs.ˈtik
diagnostiquer	dja.ɡnɔs.ti.ˈke
diagnostiques	dja.ɡnɔs.ˈtik
diagonal	dja.ɡɔ.ˈnal
diagonale	dja.ɡɔ.ˈnal
diagonales	dja.ɡɔ.ˈnal
diagramme	dja.ˈɡʁam
diagrammes	dja.ˈɡʁam
dialectal	dja.lɛ.ˈktal
dialectale	dja.lɛ.ˈktal
dialectales	dja.lɛ.ˈktal
dialecte	dja.lɛ.ˈktə
dialectes	dja.lɛ.ˈktə
dialectique	dja.lɛ.ˈktik
dialectiques	dja.lɛ.ˈktik
dialoguaient	dja.lɔ.ˈɡɛ
dialoguait	dja.lɔ.ˈɡɛ
dialoguant	dja.lɔ.ˈɡã
dialogue	dja.ˈlɔɡ
dialoguee	dja.lɔ.ˈɡi
dialoguees	dja.lɔ.ˈɡi
dialoguent	dja.ˈlɔɡ
dialoguer	dja.lɔ.ˈɡe
dialoguera	dja.lɔɡ.ˈʁa
dialogueront	dja.lɔɡ.ˈʁõ
dialogues	dja.ˈlɔɡ
dialoguiste	dja.lɔ.ɡis.ˈtə
dialoguistes	dja.lɔ.ɡis.ˈtə
dialoguons	dja.lɔ.ˈɡõ
dialyse	dja.ˈliz
dialyses	dja.ˈliz
diamant	dja.ˈmã
diamantaire	dja.mã.ˈtɛʁ
diamantaires	dja.mã.ˈtɛʁ
diamantifere	dja.mã.ti.ˈfəʁ
diamantiferes	dja.mã.ti.ˈfəʁ
diamants	dja.ˈmã
diametralement	dja.mə.tʁa.lə.ˈmã
diametre	dja.mə.ˈtʁə
diametres	dja.mə.ˈtʁə
diana	dja.ˈna
diane	djan
diapason	dja.pa.ˈzõ
diapasons	dja.pa.ˈzõ
diaphane	dja.ˈfan
diaphanes	dja.ˈfan
diaphragme	dja.ˈfʁaɡm
diaphragmes	dja.ˈfʁaɡm
diapositive	dja.pɔ.zi.ˈtiv
diapositives	dja.pɔ.zi.ˈtiv
diaprees	dja.ˈpʁi
diario	dja.ˈʁjo
diarrhee	dja.ˈʁi
diarrhees	dja.ˈʁi
diaspora	djas.pɔ.ˈʁa
diasporas	djas.pɔ.ˈʁa
diatonique	dja.tɔ.ˈnik
diatribe	dja.ˈtʁib
diatribes	dja.ˈtʁib
dibango	di.bã.ˈɡo
dichotomie	di.kɔ.tɔ.ˈmi
dichotomies	di.kɔ.tɔ.ˈmi
dick	dik
dicta	di.ˈkta
dictaient	di.ˈktɛ
dictait	di.ˈktɛ
dictant	di.ˈktã
dictateur	di.kta.ˈtœʁ
dictateurs	di.kta.ˈtœʁ
dictatorial	di.kta.tɔʁ.ˈjal
dictatoriale	di.kta.tɔʁ.ˈjal
dictatoriales	di.kta.tɔʁ.ˈjal
dictatoriaux	di.kta.tɔʁ.ˈjo
dictature	di.kta.ˈtyʁ
dictatures	di.kta.ˈtyʁ
dicte	di.ˈktə
dictee	di.ˈkti
dictees	di.ˈkti
dictent	di.ˈktə
dicter	di.ˈkte
dictera	di.ktə.ˈʁa
dicteraient	di.ktə.ˈʁɛ
dicterait	di.ktə.ˈʁɛ
dicteront	di.ktə.ˈʁõ
dictes	di.ˈktə
diction	di.ˈksjõ
dictionnaire	di.ksjɔ.ˈnɛʁ
dictionnaires	di.ksjɔ.ˈnɛʁ
dictions	di.ˈksjõ
dicton	di.ˈktõ
dictons	di.ˈktõ
didactique	di.da.ˈktik
didactiques	di.da.ˈktik
didactisme	di.da.kti.ˈsmə
didier	di.ˈdje
diego	dje.ˈɡo
dieppe	dje.ˈpe
diese	diz
diesel	dje.ˈzɛl
diesels	dje.ˈzɛl
dieses	diz
diete	dit
dieter	di.ˈtɛʁ
dietes	dit
dietetique	di.tə.ˈtik
dietetiques	di.tə.ˈtik
dietrich	dje.ˈtʁiʃ
dieu	djə
dieux	djə
diffamant	di.fa.ˈmã
diffamation	di.fa.ma.ˈsjõ
diffamations	di.fa.ma.ˈsjõ
diffamatoire	di.fa.ma.ˈtwaʁ
diffamatoires	di.fa.ma.ˈtwaʁ
diffame	di.ˈfam
diffamee	di.fa.ˈmi
diffamees	di.fa.ˈmi
diffamer	di.fa.ˈme
diffames	di.ˈfam
differaient	di.fə.ʁɛ.ˈã
differait	di.fə.ˈʁɛ
differant	di.fə.ˈʁã
differe	di.ˈfəʁ
differee	di.fə.ˈʁi
differees	di.fə.ˈʁi
differemment	di.fə.ʁa.ˈmã
difference	di.fə.ˈʁãs
differences	di.fə.ˈʁãs
differenciaient	di.fə.ʁã.sjɛ.ˈã
differenciait	di.fə.ʁã.ˈsjɛ
differenciant	di.fə.ʁã.ˈsjã
differenciation	di.fə.ʁã.sja.ˈsjõ
differenciations	di.fə.ʁã.sja.ˈsjõ
differencie	di.fə.ʁã.ˈsi
differenciee	di.fə.ʁã.ˈsji
differenciees	di.fə.ʁã.ˈsji
differencient	di.fə.ʁã.ˈsjã
differencier	di.fə.ʁã.ˈsje
differenciera	di.fə.ʁã.si.ˈʁa
differencierait	di.fə.ʁã.si.ˈʁɛ
differencies	di.fə.ʁã.ˈsi
differend	di.fə.ˈʁã
differends	di.fə.ˈʁã
different	di.fə.ˈʁã
differente	di.fə.ˈʁãt
differentes	di.fə.ˈʁãt
differentiel	di.fə.ʁã.ˈsjɛl
differentielle	di.fə.ʁã.ˈsjɛl
differentielles	di.fə.ʁã.ˈsjɛl
differentiels	di.fə.ʁã.ˈsjɛl
differents	di.fə.ˈʁã
differer	di.fə.ˈʁe
differera	di.fə.ʁə.ˈʁa
differes	di.ˈfəʁ
differons	di.fə.ˈʁõ
difficile	di.fi.ˈsil
difficilement	di.fi.si.lə.ˈmã
difficiles	di.fi.ˈsil
difficulte	di.fi.kyl.ˈtə
difficultes	di.fi.kyl.ˈtə
difforme	di.fɔʁ.ˈmə
difformes	di.fɔʁ.ˈmə
difformite	di.fɔʁ.ˈmit
difformites	di.fɔʁ.ˈmit
diffus	di.ˈfy
diffusa	di.fy.ˈza
diffusaient	di.fy.ˈzɛ
diffusait	di.fy.ˈzɛ
diffusant	di.fy.ˈzã
diffuse	di.ˈfyz
diffusee	di.fy.ˈzi
diffusees	di.fy.ˈzi
diffusent	di.ˈfyz
diffuser	di.fy.ˈze
diffusera	di.fy.zə.ˈʁa
diffuseraient	di.fy.zə.ˈʁɛ
diffuserait	di.fy.zə.ˈʁɛ
diffuserent	di.fy.zə.ˈʁã
diffuserons	di.fy.zə.ˈʁõ
diffuseront	di.fy.zə.ˈʁõ
diffuses	di.ˈfyz
diffuseur	di.fy.ˈzœʁ
diffuseurs	di.fy.ˈzœʁ
diffusion	di.fy.ˈzjõ
diffusions	di.fy.ˈzjõ
diffusons	di.fy.ˈzõ
digerait	di.ʒə.ˈʁɛ
digerant	di.ʒə.ˈʁã
digere	di.ˈʒəʁ
digeree	di.ʒə.ˈʁi
digerees	di.ʒə.ˈʁi
digerent	di.ʒə.ˈʁã
digerer	di.ʒə.ˈʁe
digeres	di.ˈʒəʁ
digest	di.ʒɛs.ˈtə
digeste	di.ʒɛs.ˈtə
digestes	di.ʒɛs.ˈtə
digestif	di.ʒɛs.ˈtif
digestifs	di.ʒɛs.ˈtif
digestion	di.ʒɛs.ˈtjõ
digestions	di.ʒɛs.ˈtjõ
digestive	di.ʒɛs.ˈtiv
digestives	di.ʒɛs.ˈtiv
digital	di.ʒi.ˈtal
digitale	di.ʒi.ˈtal
digitales	di.ʒi.ˈtal
digitalisation	di.ʒi.ta.li.za.ˈsjõ
digitaux	di.ʒi.ˈto
digne	dinj
digne	dinj
digne-les-bains	di.njəl.ˈbẽ
dignes	dinj
dignitaire	di.nji.ˈtɛʁ
dignitaires	di.nji.ˈtɛʁ
dignite	di.ˈnjit
dignites	di.ˈnjit
digression	di.ɡʁe.ˈsjõ
digressions	di.ɡʁe.ˈsjõ
digue	diɡ
digues	diɡ
dijon	di.ˈʒõ
dijonnais	di.ʒɔ.ˈnɛ
dijonnaise	di.ʒɔ.ˈnɛz
diktat	di.ˈktat
diktats	di.ˈktat
dilapidant	di.la.pi.ˈdã
dilapidation	di.la.pi.da.ˈsjõ
dilapide	di.la.ˈpid
dilapidee	di.la.pi.ˈdi
dilapidees	di.la.pi.ˈdi
dilapident	di.la.ˈpid
dilapider	di.la.pi.ˈde
dilapides	di.la.ˈpid
dilatant	di.la.ˈtã
dilatation	di.la.ta.ˈsjõ
dilatations	di.la.ta.ˈsjõ
dilate	di.ˈlat
dilatee	di.la.ˈti
dilatent	di.ˈlat
dilater	di.la.ˈte
dilatoire	di.la.ˈtwaʁ
dilatoires	di.la.ˈtwaʁ
dilection	di.lɛ.ˈksjõ
dilemme	di.ˈlɛm
dilemmes	di.ˈlɛm
dilettante	di.lɛ.ˈtãt
dilettantes	di.lɛ.ˈtãt
dilettantisme	di.lɛ.tã.ti.ˈsmə
diligemment	di.li.ʒa.ˈmã
diligence	di.li.ˈʒãs
diligences	di.li.ˈʒãs
diligent	di.li.ˈʒã
diligente	di.li.ˈʒãt
diligents	di.li.ˈʒã
diluait	di.ly.ˈɛ
diluant	di.ly.ˈã
dilue	di.ˈly
diluee	di.ˈlɥi
diluees	di.ˈlɥi
diluent	di.ˈly
diluer	di.ˈlɥe
diluerait	dilɥ.ˈʁɛ
dilues	di.ˈly
dilution	di.ly.ˈsjõ
dilutions	di.ly.ˈsjõ
diluvienne	di.ly.ˈvjɛn
diluviennes	di.ly.ˈvjɛn
diluviens	di.ly.ˈvjẽ
dimanche	di.ˈmãʃ
dimanches	di.ˈmãʃ
dime	dim
dimension	di.mã.ˈsjõ
dimensions	di.mã.ˈsjõ
dimes	dim
diminua	di.mi.ny.ˈa
diminuaient	di.mi.ny.ˈɛ
diminuait	di.mi.ny.ˈɛ
diminuant	di.mi.ny.ˈã
diminue	di.mi.ˈny
diminuee	di.mi.ˈnɥi
diminuees	di.mi.ˈnɥi
diminuent	di.mi.ˈny
diminuer	di.mi.ˈnɥe
diminuera	di.minɥ.ˈʁa
diminueraient	di.minɥ.ˈʁɛ
diminuerait	di.minɥ.ˈʁɛ
diminuerent	di.minɥ.ˈʁã
diminueront	di.minɥ.ˈʁõ
diminues	di.mi.ˈny
diminuez	di.mi.ˈnɥe
diminuons	di.mi.ny.ˈõ
diminutif	di.mi.ny.ˈtif
diminutifs	di.mi.ny.ˈtif
diminution	di.mi.ny.ˈsjõ
diminutions	di.mi.ny.ˈsjõ
dimitri	di.mi.ˈtʁi
dina	di.ˈna
dinaient	di.nɛ.ˈã
dinait	di.ˈnɛ
dinant	di.ˈnã
dinar	di.ˈnaʁ
dinard	di.ˈnaʁ
dinars	di.ˈnaʁ
dinde	dẽd
dindes	dẽd
dindon	dẽ.ˈdõ
dindons	dẽ.ˈdõ
dine	din
dinent	di.ˈnã
diner	di.ˈne
diners	di.ˈne
ding	dinɡ
dinghy	din.ˈɡi
dingo	dẽ.ˈɡo
dingos	dẽ.ˈɡo
dingue	dẽɡ
dingues	dẽɡ
dinosaure	di.nɔ.ˈzɔʁ
dinosaures	di.nɔ.ˈzɔʁ
diocesain	djɔ.sə.ˈzẽ
diocesaine	djɔ.sə.ˈzɛn
diocesaines	djɔ.sə.ˈzɛn
diocesains	djɔ.sə.ˈzẽ
diocese	djɔ.ˈsəz
dioceses	djɔ.ˈsəz
dionysiaque	djɔ.ni.ˈzjak
dionysiaques	djɔ.ni.ˈzjak
dior	djɔʁ
diorama	djɔ.ʁa.ˈma
dioramas	djɔ.ʁa.ˈma
diorite	djɔ.ˈʁit
diouf	djuf
dioxine	djɔk.ˈsin
dioxyde	djɔk.ˈsid
diphterie	dif.tə.ˈʁi
diphtongues	dif.ˈtõɡ
diplodocus	di.plɔ.dɔ.ˈkys
diplomate	di.plɔ.ˈmat
diplomates	di.plɔ.ˈmat
diplomatie	di.plɔ.ma.ˈsi
diplomaties	di.plɔ.ma.ˈsi
diplomatique	di.plɔ.ma.ˈtik
diplomatiquement	di.plɔ.ma.ti.kə.ˈmã
diplomatiques	di.plɔ.ma.ˈtik
diplome	di.ˈplɔm
diplomee	di.plɔ.ˈmi
diplomees	di.plɔ.ˈmi
diplomer	di.plɔ.ˈme
diplomes	di.ˈplɔm
diptyque	di.ˈptik
diptyques	di.ˈptik
dira	di.ˈʁa
dirai	di.ˈʁɛ
diraient	di.ˈʁɛ
dirais	di.ˈʁɛ
dirait	di.ˈʁɛ
diras	di.ˈʁa
dire	diʁ
direct	di.ʁɛ.ˈktə
directe	di.ʁɛ.ˈktə
directement	di.ʁɛ.ktə.ˈmã
directes	di.ʁɛ.ˈktə
directeur	di.ʁɛ.ˈktœʁ
directeurs	di.ʁɛ.ˈktœʁ
directif	di.ʁɛ.ˈktif
directifs	di.ʁɛ.ˈktif
direction	di.ʁɛ.ˈksjõ
directions	di.ʁɛ.ˈksjõ
directive	di.ʁɛ.ˈktiv
directives	di.ʁɛ.ˈktiv
directoire	di.ʁɛ.ˈktwaʁ
directoires	di.ʁɛ.ˈktwaʁ
directorat	di.ʁɛ.ktɔ.ˈʁa
directorial	di.ʁɛ.ktɔʁ.ˈjal
directoriale	di.ʁɛ.ktɔʁ.ˈjal
directoriales	di.ʁɛ.ktɔʁ.ˈjal
directoriaux	di.ʁɛ.ktɔʁ.ˈjo
directrice	di.ʁɛ.ˈktʁis
directrices	di.ʁɛ.ˈktʁis
directs	di.ʁɛ.ˈktə
dirent	diʁ
dires	diʁ
direz	di.ˈʁe
dirham	di.ˈʁam
dirhams	di.ˈʁam
diriez	di.ˈʁjɛ
dirige	di.ˈʁiʒ
dirigea	di.ʁi.ˈʒa
dirigeable	di.ʁi.ʒa.ˈblə
dirigeables	di.ʁi.ʒa.ˈblə
dirigeai	di.ʁi.ˈʒɛ
dirigeaient	di.ʁi.ˈʒɛ
dirigeais	di.ʁi.ˈʒɛ
dirigeait	di.ʁi.ˈʒɛ
dirigeant	di.ʁi.ˈʒã
dirigeante	di.ʁi.ˈʒãt
dirigeantes	di.ʁi.ˈʒãt
dirigeants	di.ʁi.ˈʒã
dirigee	di.ʁi.ˈʒi
dirigees	di.ʁi.ˈʒi
dirigent	di.ˈʁiʒ
dirigeons	di.ʁi.ˈʒõ
diriger	di.ʁi.ˈʒe
dirigera	di.ʁi.ʒə.ˈʁa
dirigerai	di.ʁi.ʒə.ˈʁɛ
dirigeraient	di.ʁi.ʒə.ˈʁɛ
dirigerait	di.ʁi.ʒə.ˈʁɛ
dirigerent	di.ʁi.ʒə.ˈʁã
dirigeront	di.ʁi.ʒə.ˈʁõ
diriges	di.ˈʁiʒ
dirigez	di.ʁi.ˈʒe
dirigions	di.ʁi.ˈʒjõ
dirigisme	di.ʁi.ʒi.ˈsmə
dirigiste	di.ʁi.ʒis.ˈtə
dirigistes	di.ʁi.ʒis.ˈtə
dirimant	di.ʁi.ˈmã
dirions	di.ˈʁjõ
dirons	di.ˈʁõ
diront	di.ˈʁõ
dis	di
disaient	di.ˈzɛ
disais	di.ˈzɛ
disait	di.ˈzɛ
disant	di.ˈzã
disante	di.ˈzãt
disantes	di.ˈzãt
disants	di.ˈzã
disc-jockey	dis.kʒɔ.ˈkɛ
disc-jockeys	dis.kʒɔ.ˈkɛ
discale	dis.ˈkal
discerna	di.sɛ.ˈʁna
discernable	di.sɛ.ʁna.ˈblə
discernables	di.sɛ.ʁna.ˈblə
discernaient	di.sɛ.ˈʁnɛ
discernait	di.sɛ.ˈʁnɛ
discernant	di.sɛ.ˈʁnã
discerne	di.sɛ.ˈʁnə
discernement	di.sɛ.ʁnə.ˈmã
discernent	di.sɛ.ˈʁnə
discerner	di.sɛ.ˈʁne
discernera	di.sɛ.ʁnə.ˈʁa
disciple	di.si.ˈplə
disciples	di.si.ˈplə
disciplinaire	di.si.pli.ˈnɛʁ
disciplinairement	di.si.pli.nɛ.ʁə.ˈmã
disciplinaires	di.si.pli.ˈnɛʁ
discipline	di.si.ˈplin
disciplinee	di.si.pli.ˈni
disciplinees	di.si.pli.ˈni
discipliner	di.si.pli.ˈne
disciplines	di.si.ˈplin
disco	dis.ˈko
discobole	dis.kɔ.ˈbɔl
discographie	dis.kɔɡ.ʁa.ˈfi
discographique	dis.kɔɡ.ʁa.ˈfik
discographiques	dis.kɔɡ.ʁa.ˈfik
discontinu	dis.kõ.ti.ˈny
discontinue	dis.kõ.ti.ˈny
discontinuer	dis.kõ.ti.ˈnɥe
discontinues	dis.kõ.ti.ˈny
discontinuite	dis.kõ.ti.ˈnɥit
discontinuites	dis.kõ.ti.ˈnɥit
discontinus	dis.kõ.ti.ˈnys
disconviendra	dis.kõ.vjẽ.ˈdʁa
disconviennent	dis.kõ.ˈvjɛn
disconviens	dis.kõ.ˈvjẽ
disconvient	dis.kõ.ˈvjẽ
discordance	dis.kɔʁ.ˈdãs
discordances	dis.kɔʁ.ˈdãs
discordant	dis.kɔʁ.ˈdã
discordante	dis.kɔʁ.ˈdãt
discordantes	dis.kɔʁ.ˈdãt
discordants	dis.kɔʁ.ˈdã
discorde	dis.kɔʁ.ˈdə
discordes	dis.kɔʁ.ˈdə
discos	dis.ˈko
discotheque	dis.kɔ.ˈtək
discotheques	dis.kɔ.ˈtək
discount	dis.ˈkawnt
discounts	dis.ˈkawnt
discouraient	dis.ku.ˈʁɛ
discourait	dis.ku.ˈʁɛ
discourant	dis.ku.ˈʁã
discourent	dis.ˈkuʁ
discourir	dis.ku.ˈʁiʁ
discours	dis.ˈkuʁ
discourt	dis.ˈkuʁ
discourtois	dis.kuʁ.ˈtwa
discourtoise	dis.kuʁ.ˈtwaz
discouru	dis.ku.ˈʁy
discovery	dis.ko.ve.ˈʁi
discredit	dis.kʁə.ˈdi
discreditant	dis.kʁə.di.ˈtã
discredite	dis.kʁə.ˈdit
discreditee	dis.kʁə.di.ˈti
discreditees	dis.kʁə.di.ˈti
discreditent	dis.kʁə.di.ˈtã
discrediter	dis.kʁə.di.ˈte
discredites	dis.kʁə.ˈdit
discret	dis.ˈkʁɛ
discrete	dis.ˈkʁət
discretement	dis.kʁə.tə.ˈmã
discretes	dis.ˈkʁət
discretion	dis.kʁə.ˈsjõ
discretionnaire	dis.kʁə.sjɔ.ˈnɛʁ
discretionnaires	dis.kʁə.sjɔ.ˈnɛʁ
discretions	dis.kʁə.ˈsjõ
discrets	dis.ˈkʁɛ
discriminant	dis.kʁi.mi.ˈnã
discrimination	dis.kʁi.mi.na.ˈsjõ
discriminations	dis.kʁi.mi.na.ˈsjõ
discriminatoire	dis.kʁi.mi.na.ˈtwaʁ
discriminatoires	dis.kʁi.mi.na.ˈtwaʁ
discrimine	dis.kʁi.ˈmin
discriminee	dis.kʁi.mi.ˈni
discriminees	dis.kʁi.mi.ˈni
discriminent	dis.kʁi.ˈmin
discriminer	dis.kʁi.mi.ˈne
discrimines	dis.kʁi.ˈmin
disculpait	dis.kyl.ˈpɛ
disculpant	dis.kyl.ˈpã
disculpe	dis.kyl.ˈpə
disculpee	dis.kyl.ˈpi
disculpent	dis.kyl.ˈpə
disculper	dis.kyl.ˈpe
disculpes	dis.kyl.ˈpə
discursif	dis.ky.ˈʁsif
discursifs	dis.ky.ˈʁsif
discursive	dis.ky.ˈʁsiv
discursives	dis.ky.ˈʁsiv
discussion	dis.ky.ˈsjõ
discussions	dis.ky.ˈsjõ
discuta	dis.ky.ˈta
discutable	dis.ky.ta.ˈblə
discutables	dis.ky.ta.ˈblə
discutaient	dis.ky.ˈtɛ
discutais	dis.ky.ˈtɛ
discutait	dis.ky.ˈtɛ
discutant	dis.ky.ˈtã
discute	dis.ˈkyt
discutee	dis.ky.ˈti
discutees	dis.ky.ˈti
discutent	dis.ˈkyt
discuter	dis.ky.ˈte
discutera	dis.ky.tə.ˈʁa
discuterai	dis.ky.tə.ˈʁɛ
discuteraient	dis.ky.tə.ˈʁɛ
discuterait	dis.ky.tə.ˈʁɛ
discuterent	dis.ky.tə.ˈʁã
discuterons	dis.ky.tə.ˈʁõ
discuteront	dis.ky.tə.ˈʁõ
discutes	dis.ˈkyt
discutez	dis.ky.ˈte
discutions	dis.ky.ˈtjõ
discutons	dis.ky.ˈtõ
dise	diz
disent	diz
disert	di.ˈzɛʁ
diserte	di.zɛʁ.ˈtə
diserts	di.ˈzɛʁ
disette	di.ˈzɛt
disettes	di.ˈzɛt
diseur	di.ˈzœʁ
diseurs	di.ˈzœʁ
diseuse	di.ˈzœz
diseuses	di.ˈzœz
disgrace	dis.ˈɡʁas
disgraces	dis.ˈɡʁas
disgracie	dis.ɡʁa.ˈsi
disgraciee	dis.ɡʁa.ˈsji
disgracies	dis.ɡʁa.ˈsi
disgracieuse	dis.ɡʁa.ˈsjœz
disgracieuses	dis.ɡʁa.ˈsjœz
disgracieux	dis.ɡʁa.ˈsjə
disiez	di.ˈzjɛ
disions	di.ˈzjõ
disjoindre	di.sʒwẽ.ˈdʁə
disjoint	di.ˈsʒwẽ
disjointes	di.ˈsʒwẽt
disjoints	di.ˈsʒwẽ
disjoncte	di.sʒõ.ˈktə
disjonctent	di.sʒõ.ˈktə
disjoncter	di.sʒõ.ˈkte
disjoncteur	di.sʒõ.ˈktœʁ
disjoncteurs	di.sʒõ.ˈktœʁ
disjonction	di.sʒõ.ˈksjõ
disjonctions	di.sʒõ.ˈksjõ
dislocation	di.slɔ.ka.ˈsjõ
dislocations	di.slɔ.ka.ˈsjõ
disloqua	di.slɔ.ˈka
disloquait	di.slɔ.ˈkɛ
disloque	di.ˈslɔk
disloquee	di.slɔ.ˈki
disloquees	di.slɔ.ˈki
disloquent	di.ˈslɔk
disloquer	di.slɔ.ˈke
disloquera	di.slɔ.kə.ˈʁa
disloques	di.ˈslɔk
disney	di.ˈsne
disons	di.ˈzõ
disparais	dis.pa.ˈʁɛ
disparaissaient	dis.pa.ʁɛ.ˈsɛ
disparaissait	dis.pa.ʁɛ.ˈsɛ
disparaissant	dis.pa.ʁɛ.ˈsã
disparaisse	dis.pa.ˈʁɛs
disparaissent	dis.pa.ˈʁɛs
disparaissez	dis.pa.ʁɛ.ˈse
disparait	dis.pa.ˈʁɛ
disparaitra	dis.pa.ʁɛ.ˈtʁa
disparaitraient	dis.pa.ʁɛ.tʁɛ.ˈã
disparaitrait	dis.pa.ʁɛ.ˈtʁɛ
disparaitre	dis.pa.ʁɛ.ˈtʁə
disparaitront	dis.pa.ʁɛ.ˈtʁõ
disparate	dis.pa.ˈʁat
disparates	dis.pa.ˈʁat
disparite	dis.pa.ˈʁit
disparites	dis.pa.ˈʁit
disparition	dis.pa.ʁi.ˈsjõ
disparitions	dis.pa.ʁi.ˈsjõ
disparu	dis.pa.ˈʁy
disparue	dis.pa.ˈʁy
disparues	dis.pa.ˈʁy
disparurent	dis.pa.ˈʁyʁ
disparus	dis.pa.ˈʁy
disparut	dis.pa.ˈʁy
dispatching	dis.pa.ˈtʃinɡ
dispendieuse	dis.pã.ˈdjœz
dispendieuses	dis.pã.ˈdjœz
dispendieux	dis.pã.ˈdjə
dispensa	dis.pã.ˈsa
dispensaient	dis.pã.ˈsɛ
dispensaire	dis.pã.ˈsɛʁ
dispensaires	dis.pã.ˈsɛʁ
dispensait	dis.pã.ˈsɛ
dispensant	dis.pã.ˈsã
dispensateur	dis.pã.sa.ˈtœʁ
dispensateurs	dis.pã.sa.ˈtœʁ
dispensatrice	dis.pã.sa.ˈtʁis
dispense	dis.ˈpãs
dispensee	dis.pã.ˈsi
dispensees	dis.pã.ˈsi
dispensent	dis.ˈpãs
dispenser	dis.pã.ˈse
dispensera	dis.pã.sə.ˈʁa
dispenseraient	dis.pã.sə.ˈʁɛ
dispenserait	dis.pã.sə.ˈʁɛ
dispenseront	dis.pã.sə.ˈʁõ
dispenses	dis.ˈpãs
dispersa	dis.pɛ.ˈʁsa
dispersaient	dis.pɛ.ˈʁsɛ
dispersait	dis.pɛ.ˈʁsɛ
dispersant	dis.pɛ.ˈʁsã
dispersants	dis.pɛ.ˈʁsã
disperse	dis.pɛ.ˈʁsə
dispersee	dis.pɛ.ˈʁsi
dispersees	dis.pɛ.ˈʁsi
dispersent	dis.pɛ.ˈʁsə
disperser	dis.pɛ.ˈʁse
dispersera	dis.pɛ.ʁsə.ˈʁa
disperserent	dis.pɛ.ʁsə.ˈʁã
disperses	dis.pɛ.ˈʁsə
dispersion	dis.pɛ.ˈʁsjõ
dispersions	dis.pɛ.ˈʁsjõ
disponibilite	dis.pɔ.ni.bi.ˈlit
disponibilites	dis.pɔ.ni.bi.ˈlit
disponible	dis.pɔ.ni.ˈblə
disponibles	dis.pɔ.ni.ˈblə
dispos	dis.ˈpo
disposa	dis.pɔ.ˈza
disposaient	dis.pɔ.ˈzɛ
disposais	dis.pɔ.ˈzɛ
disposait	dis.pɔ.ˈzɛ
disposant	dis.pɔ.ˈzã
disposat	dis.pɔ.ˈza
dispose	dis.ˈpoz
disposee	dis.pɔ.ˈzi
disposees	dis.pɔ.ˈzi
disposent	dis.ˈpoz
disposer	dis.po.ˈze
disposera	dis.pɔ.zə.ˈʁa
disposerai	dis.pɔ.zə.ˈʁɛ
disposeraient	dis.pɔ.zə.ˈʁɛ
disposerait	dis.pɔ.zə.ˈʁɛ
disposerent	dis.pɔ.zə.ˈʁã
disposerions	dis.pɔ.zə.ˈʁjõ
disposerons	dis.pɔ.zə.ˈʁõ
disposeront	dis.pɔ.zə.ˈʁõ
disposes	dis.ˈpoz
disposez	dis.pɔ.ˈze
disposiez	dis.pɔz.ˈjɛ
disposions	dis.pɔz.ˈjõ
dispositif	dis.pɔ.zi.ˈtif
dispositifs	dis.pɔ.zi.ˈtif
disposition	dis.pɔ.zi.ˈsjõ
dispositions	dis.pɔ.zi.ˈsjõ
disposons	dis.pɔ.ˈzõ
disproportion	dis.pʁɔ.pɔʁ.ˈsjõ
disproportionne	dis.pʁɔ.pɔʁ.ˈsjɔn
disproportionnee	dis.pʁɔ.pɔʁ.sjɔ.ˈni
disproportionnees	dis.pʁɔ.pɔʁ.sjɔ.ˈni
disproportionnes	dis.pʁɔ.pɔʁ.ˈsjɔn
disproportions	dis.pʁɔ.pɔʁ.ˈsjõ
disputa	dis.py.ˈta
disputaient	dis.py.ˈtɛ
disputait	dis.py.ˈtɛ
disputant	dis.py.ˈtã
dispute	dis.ˈpyt
disputee	dis.py.ˈti
disputees	dis.py.ˈti
disputent	dis.ˈpyt
disputer	dis.py.ˈte
disputera	dis.py.tə.ˈʁa
disputeraient	dis.py.tə.ˈʁɛ
disputerait	dis.py.tə.ˈʁɛ
disputerent	dis.py.tə.ˈʁã
disputeront	dis.py.tə.ˈʁõ
disputes	dis.ˈpyt
disputons	dis.py.ˈtõ
disquaire	dis.ˈkɛʁ
disquaires	dis.ˈkɛʁ
disqualifiant	dis.ka.li.ˈfjã
disqualification	dis.ka.li.fi.ka.ˈsjõ
disqualifie	dis.ka.li.ˈfi
disqualifiee	dis.ka.li.ˈfji
disqualifiees	dis.ka.li.ˈfji
disqualifient	dis.ka.li.ˈfi
disqualifier	dis.ka.li.ˈfje
disqualifieraient	dis.ka.li.fi.ˈʁɛ
disqualifierait	dis.ka.li.fi.ˈʁɛ
disqualifies	dis.ka.li.ˈfi
disque	dis.ˈkə
disques	dis.ˈkə
disquette	dis.ˈkɛt
disquettes	dis.ˈkɛt
dissection	di.sɛ.ˈksjõ
dissections	di.sɛ.ˈksjõ
dissemblable	di.sã.bla.ˈblə
dissemblables	di.sã.bla.ˈblə
dissemblance	di.sã.ˈblãs
dissemblances	di.sã.ˈblãs
dissemination	di.sə.mi.na.ˈsjõ
dissemine	di.sə.ˈmin
